Provider,InscClaimAmtReimbursed_x,DeductibleAmtPaid_x,ClaimDuration_x,InpatientClaimCount,InscClaimAmtReimbursed_y,DeductibleAmtPaid_y,ClaimDuration_y,OutpatientClaimCount,Fraud
PRV56582,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0
PRV56583,105000.0,13884.0,4.076923076923077,13.0,2360.0,0.0,0.0,5.0,0
PRV56584,21000.0,4272.0,3.25,4.0,14340.0,0.0,0.1794871794871795,39.0,0
PRV56585,25000.0,4272.0,5.5,4.0,30.0,0.0,0.0,2.0,0
PRV56586,0.0,0.0,0.0,0.0,280.0,200.0,0.0,3.0,0
PRV56587,241000.0,18156.0,7.388888888888889,18.0,84150.0,870.0,1.6095890410958904,292.0,1
PRV56588,962000.0,105732.0,6.15,100.0,46090.0,220.0,2.2429906542056073,107.0,1
PRV56589,31000.0,4272.0,4.5,4.0,5730.0,0.0,0.4,10.0,0
PRV56590,0.0,0.0,0.0,0.0,4610.0,0.0,1.0526315789473684,19.0,0
PRV56591,98000.0,17088.0,4.8125,16.0,25040.0,230.0,1.170731707317073,82.0,1
PRV56592,726400.0,63012.0,5.26984126984127,63.0,3830.0,10.0,0.6153846153846154,39.0,1
PRV56593,0.0,0.0,0.0,0.0,8200.0,50.0,1.5862068965517242,29.0,0
PRV56594,0.0,0.0,0.0,0.0,18990.0,200.0,1.9210526315789473,38.0,0
PRV56595,0.0,0.0,0.0,0.0,10810.0,80.0,0.2894736842105263,38.0,0
PRV56596,0.0,0.0,0.0,0.0,1860.0,50.0,0.5384615384615384,13.0,0
PRV56597,0.0,0.0,0.0,0.0,32870.0,530.0,0.9444444444444444,126.0,0
PRV56598,0.0,0.0,0.0,0.0,56130.0,350.0,1.3293413173652695,167.0,0
PRV56601,3000.0,1068.0,9.0,1.0,5300.0,100.0,3.4705882352941178,17.0,0
PRV56602,0.0,0.0,0.0,0.0,38350.0,130.0,2.8,80.0,0
PRV56603,6000.0,1068.0,3.0,1.0,110.0,0.0,0.0,2.0,0
PRV56604,0.0,0.0,0.0,0.0,5860.0,0.0,0.6363636363636364,22.0,0
PRV56605,26000.0,4272.0,2.75,4.0,7170.0,140.0,0.6785714285714286,56.0,1
PRV56606,81000.0,9612.0,8.777777777777779,9.0,6410.0,100.0,1.1176470588235294,34.0,0
PRV56607,26000.0,4272.0,9.25,4.0,21160.0,350.0,1.5517241379310345,58.0,0
PRV56608,0.0,0.0,0.0,0.0,157960.0,1210.0,1.4086956521739131,575.0,1
PRV56610,74000.0,12816.0,4.166666666666667,12.0,1100.0,0.0,2.2222222222222223,9.0,0
PRV56611,0.0,0.0,0.0,0.0,22610.0,670.0,1.0309278350515463,97.0,0
PRV56613,0.0,0.0,0.0,0.0,42270.0,410.0,1.456140350877193,171.0,0
PRV56614,125000.0,13884.0,6.8,15.0,910.0,0.0,2.0,7.0,0
PRV56615,36000.0,3204.0,6.666666666666667,3.0,21260.0,310.0,0.9775280898876404,89.0,0
PRV56616,0.0,0.0,0.0,0.0,23370.0,290.0,1.0940170940170941,117.0,1
PRV56618,0.0,0.0,0.0,0.0,19740.0,430.0,1.2105263157894737,76.0,0
PRV56621,0.0,0.0,0.0,0.0,20930.0,310.0,1.9393939393939394,66.0,0
PRV56622,0.0,0.0,0.0,0.0,7400.0,0.0,2.7142857142857144,14.0,0
PRV56624,183000.0,7476.0,11.285714285714286,7.0,950.0,90.0,0.0,7.0,1
PRV56625,0.0,0.0,0.0,0.0,5510.0,0.0,2.1578947368421053,19.0,0
PRV56626,44200.0,4272.0,4.5,4.0,16510.0,90.0,2.2758620689655173,58.0,0
PRV56628,83800.0,9612.0,7.0,9.0,15500.0,0.0,0.5,58.0,0
PRV56630,567000.0,67284.0,4.571428571428571,63.0,24700.0,140.0,1.7777777777777777,63.0,1
PRV56632,39000.0,7476.0,4.285714285714286,7.0,7680.0,0.0,0.029411764705882353,34.0,0
PRV56633,0.0,0.0,0.0,0.0,570.0,0.0,0.25,4.0,0
PRV56634,0.0,0.0,0.0,0.0,29740.0,220.0,0.7132352941176471,136.0,0
PRV56635,0.0,0.0,0.0,0.0,1610.0,0.0,4.0,5.0,0
PRV56637,0.0,0.0,0.0,0.0,28250.0,310.0,1.8818181818181818,110.0,0
PRV56638,0.0,0.0,0.0,0.0,4470.0,0.0,0.05263157894736842,19.0,0
PRV56639,0.0,0.0,0.0,0.0,6030.0,60.0,0.6666666666666666,42.0,0
PRV56640,0.0,0.0,0.0,0.0,6390.0,100.0,0.0,17.0,0
PRV56641,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0
PRV56642,0.0,0.0,0.0,0.0,26500.0,50.0,0.8169014084507042,71.0,0
PRV56643,67000.0,8544.0,6.0,8.0,5220.0,0.0,1.6666666666666667,12.0,0
PRV56645,0.0,0.0,0.0,0.0,15280.0,60.0,1.0714285714285714,42.0,0
PRV56647,1274600.0,126024.0,6.198347107438017,121.0,6920.0,0.0,0.5208333333333334,48.0,1
PRV56648,0.0,0.0,0.0,0.0,11400.0,140.0,1.1282051282051282,39.0,0
PRV56649,120000.0,6408.0,5.428571428571429,7.0,60010.0,580.0,2.342696629213483,178.0,1
PRV56651,0.0,0.0,0.0,0.0,7970.0,0.0,0.0,44.0,0
PRV56653,0.0,0.0,0.0,0.0,12980.0,0.0,1.7555555555555555,45.0,0
PRV56654,0.0,0.0,0.0,0.0,11170.0,140.0,0.46153846153846156,39.0,0
PRV56655,0.0,0.0,0.0,0.0,49140.0,760.0,1.8128654970760234,171.0,0
PRV56656,0.0,0.0,0.0,0.0,9620.0,260.0,1.4545454545454546,33.0,0
PRV56657,0.0,0.0,0.0,0.0,3590.0,0.0,3.0833333333333335,12.0,0
PRV56658,20000.0,1068.0,16.0,1.0,7650.0,200.0,0.3888888888888889,36.0,0
PRV56659,9000.0,2136.0,3.5,2.0,20780.0,140.0,1.2371134020618557,97.0,0
PRV56660,0.0,0.0,0.0,0.0,160.0,0.0,0.0,3.0,0
PRV56662,14000.0,3204.0,1.6666666666666667,3.0,1290.0,0.0,2.8333333333333335,6.0,0
PRV56663,100020.0,12816.0,5.923076923076923,13.0,41700.0,390.0,1.197452229299363,157.0,0
PRV56664,57000.0,1068.0,8.0,1.0,1950.0,0.0,0.5,6.0,0
PRV56667,0.0,0.0,0.0,0.0,2990.0,90.0,0.7,20.0,0
PRV56668,619000.0,55536.0,6.384615384615385,52.0,2760.0,0.0,0.0,9.0,1
PRV56669,278400.0,29904.0,6.275862068965517,29.0,5210.0,100.0,3.090909090909091,11.0,1
PRV56671,25000.0,3204.0,5.666666666666667,3.0,3160.0,30.0,1.5555555555555556,18.0,0
PRV56672,0.0,0.0,0.0,0.0,22110.0,150.0,0.9207920792079208,101.0,0
PRV56673,42000.0,2136.0,3.0,2.0,640.0,0.0,0.0,2.0,0
PRV56674,0.0,0.0,0.0,0.0,7110.0,100.0,1.7407407407407407,27.0,0
PRV56675,0.0,0.0,0.0,0.0,56940.0,350.0,1.9285714285714286,196.0,0
PRV56677,0.0,0.0,0.0,0.0,20.0,0.0,14.0,1.0,0
PRV56679,0.0,0.0,0.0,0.0,3570.0,100.0,0.9333333333333333,15.0,0
PRV56680,61000.0,8544.0,5.625,8.0,840.0,0.0,1.875,8.0,0
PRV56681,0.0,0.0,0.0,0.0,720.0,0.0,0.0,4.0,0
PRV56682,14000.0,3204.0,3.6666666666666665,3.0,1060.0,0.0,0.16666666666666666,6.0,0
PRV56683,0.0,0.0,0.0,0.0,41870.0,170.0,0.95,120.0,0
PRV56684,158000.0,17088.0,4.75,16.0,5940.0,30.0,0.7446808510638298,47.0,0
PRV56685,327900.0,34176.0,5.9714285714285715,35.0,73310.0,290.0,1.368421052631579,247.0,1
PRV56686,142000.0,16020.0,5.4,15.0,480.0,0.0,0.5,2.0,0
PRV56687,0.0,0.0,0.0,0.0,3940.0,110.0,0.0,7.0,0
PRV56688,0.0,0.0,0.0,0.0,6270.0,0.0,2.466666666666667,15.0,0
PRV56689,0.0,0.0,0.0,0.0,298550.0,3660.0,1.284452296819788,1132.0,1
PRV56691,0.0,0.0,0.0,0.0,270.0,0.0,1.6666666666666667,3.0,0
PRV56693,0.0,0.0,0.0,0.0,63950.0,940.0,1.1842105263157894,228.0,0
PRV56694,0.0,0.0,0.0,0.0,2950.0,70.0,5.142857142857143,7.0,0
PRV56696,65000.0,7476.0,5.142857142857143,7.0,2350.0,70.0,0.05555555555555555,18.0,0
PRV56697,0.0,0.0,0.0,0.0,12330.0,200.0,1.1702127659574468,47.0,0
PRV56699,0.0,0.0,0.0,0.0,150.0,0.0,0.0,2.0,0
PRV56700,0.0,0.0,0.0,0.0,640.0,0.0,0.0,5.0,0
PRV56701,32000.0,4272.0,7.0,4.0,3540.0,0.0,0.0,12.0,0
PRV56702,0.0,0.0,0.0,0.0,31300.0,140.0,1.3263888888888888,144.0,0
PRV56703,180200.0,22428.0,6.714285714285714,21.0,3490.0,50.0,1.0588235294117647,17.0,0
PRV56705,56000.0,4272.0,7.75,4.0,4220.0,0.0,0.0,5.0,0
PRV56706,248000.0,32040.0,5.161290322580645,31.0,68630.0,210.0,1.8350515463917525,194.0,1
PRV56707,0.0,0.0,0.0,0.0,2690.0,100.0,0.0,14.0,0
PRV56708,0.0,0.0,0.0,0.0,3130.0,0.0,0.6666666666666666,3.0,0
PRV56710,50000.0,10680.0,3.1,10.0,10920.0,80.0,0.07894736842105263,38.0,0
PRV56711,93000.0,8544.0,7.5,8.0,10480.0,200.0,1.6571428571428573,35.0,1
PRV56712,5000.0,2136.0,5.5,2.0,10.0,0.0,0.0,1.0,0
PRV56713,468000.0,56604.0,4.763636363636364,55.0,25760.0,290.0,1.0365853658536586,82.0,0
PRV56715,16000.0,2136.0,11.0,3.0,1370.0,70.0,0.0,6.0,0
PRV56716,0.0,0.0,0.0,0.0,23790.0,390.0,1.5,86.0,0
PRV56717,11000.0,1068.0,10.0,1.0,350.0,0.0,0.0,5.0,0
PRV56718,0.0,0.0,0.0,0.0,26490.0,490.0,1.1074380165289257,121.0,0
PRV56719,108000.0,10680.0,6.1,10.0,11950.0,130.0,1.564102564102564,39.0,1
PRV56720,16000.0,2136.0,3.5,2.0,1880.0,50.0,0.0,4.0,0
PRV56721,0.0,0.0,0.0,0.0,40770.0,470.0,1.0757575757575757,132.0,0
PRV56722,17000.0,1068.0,7.0,2.0,5750.0,80.0,3.2222222222222223,18.0,0
PRV56723,0.0,0.0,0.0,0.0,670.0,80.0,0.6923076923076923,13.0,0
PRV56724,81000.0,6408.0,8.166666666666666,6.0,4390.0,0.0,0.07142857142857142,14.0,0
PRV56725,0.0,0.0,0.0,0.0,78330.0,800.0,1.2155963302752293,218.0,0
PRV56726,67000.0,3204.0,2.3333333333333335,3.0,4890.0,0.0,0.9,10.0,0
PRV56728,0.0,0.0,0.0,0.0,8220.0,50.0,0.0,27.0,0
PRV56729,0.0,0.0,0.0,0.0,43410.0,610.0,1.3082706766917294,133.0,0
PRV56730,295700.0,24564.0,5.565217391304348,23.0,4220.0,0.0,0.7083333333333334,24.0,1
PRV56731,104000.0,4272.0,13.25,4.0,5150.0,80.0,2.0,10.0,1
PRV56732,171100.0,13884.0,6.230769230769231,13.0,1530.0,70.0,0.9090909090909091,11.0,1
PRV56733,79000.0,12816.0,4.833333333333333,12.0,22060.0,390.0,0.6548672566371682,113.0,0
PRV56734,107000.0,10680.0,6.7,10.0,1430.0,90.0,0.8888888888888888,9.0,0
PRV56735,0.0,0.0,0.0,0.0,94710.0,1460.0,1.6560283687943262,282.0,0
PRV56738,143000.0,20292.0,5.842105263157895,19.0,76070.0,870.0,1.1545741324921135,317.0,0
PRV56739,11000.0,1068.0,3.0,1.0,100.0,0.0,0.0,3.0,0
PRV56740,0.0,0.0,0.0,0.0,5380.0,80.0,1.1666666666666667,30.0,0
PRV56741,0.0,0.0,0.0,0.0,3950.0,20.0,0.0,22.0,0
PRV56742,116000.0,9612.0,6.111111111111111,9.0,3520.0,0.0,1.2222222222222223,18.0,0
PRV56743,0.0,0.0,0.0,0.0,78320.0,920.0,1.08130081300813,246.0,0
PRV56745,0.0,0.0,0.0,0.0,17560.0,230.0,1.1058823529411765,85.0,0
PRV56746,160000.0,16020.0,4.466666666666667,15.0,9060.0,60.0,1.1,20.0,0
PRV56747,12000.0,1068.0,6.0,1.0,1610.0,0.0,0.0,5.0,0
PRV56748,1319000.0,122820.0,5.435897435897436,117.0,66460.0,690.0,1.3675213675213675,234.0,1
PRV56749,108000.0,10680.0,6.636363636363637,11.0,1210.0,0.0,1.7777777777777777,9.0,0
PRV56750,25000.0,1068.0,10.0,1.0,810.0,0.0,3.375,8.0,0
PRV56751,66000.0,5340.0,4.4,5.0,14900.0,260.0,0.7818181818181819,55.0,0
PRV56752,12000.0,1068.0,2.0,1.0,1200.0,100.0,0.17647058823529413,17.0,0
PRV56753,93000.0,9612.0,6.0,9.0,3530.0,0.0,2.0,9.0,0
PRV56754,54000.0,9612.0,4.0,9.0,10470.0,30.0,1.1886792452830188,53.0,0
PRV56755,51000.0,3204.0,4.666666666666667,3.0,1230.0,70.0,2.5,8.0,0
PRV56758,0.0,0.0,0.0,0.0,108230.0,1350.0,1.7627627627627627,333.0,0
PRV56759,27000.0,2136.0,8.5,2.0,190.0,0.0,6.8,5.0,0
PRV56760,0.0,0.0,0.0,0.0,102840.0,1140.0,1.4042553191489362,376.0,0
PRV56761,825000.0,93984.0,5.260869565217392,92.0,4010.0,140.0,1.3333333333333333,15.0,0
PRV56762,3000.0,1068.0,4.0,1.0,4090.0,0.0,0.2,20.0,0
PRV56763,115000.0,11748.0,9.692307692307692,13.0,580.0,0.0,0.0,8.0,0
PRV56764,50000.0,5340.0,5.8,5.0,34920.0,450.0,2.2338709677419355,124.0,0
PRV56765,0.0,0.0,0.0,0.0,2420.0,0.0,1.8181818181818181,11.0,0
PRV56766,16000.0,2136.0,3.0,2.0,7610.0,20.0,2.611111111111111,18.0,0
PRV56767,50000.0,6408.0,3.3333333333333335,6.0,960.0,70.0,1.3333333333333333,9.0,0
PRV56768,17000.0,4272.0,2.5,4.0,0.0,0.0,0.0,0.0,0
PRV56769,32000.0,4272.0,6.5,4.0,3010.0,0.0,0.5,16.0,0
PRV56771,0.0,0.0,0.0,0.0,60.0,0.0,0.0,1.0,0
PRV56772,36000.0,5340.0,8.4,5.0,9030.0,130.0,1.3333333333333333,48.0,0
PRV56773,48000.0,7476.0,6.285714285714286,7.0,5350.0,200.0,1.15,20.0,0
PRV56774,4000.0,1068.0,4.0,1.0,0.0,0.0,0.0,0.0,0
PRV56775,28000.0,3204.0,10.666666666666666,3.0,1750.0,0.0,0.0,7.0,0
PRV56777,109000.0,13884.0,4.769230769230769,13.0,1570.0,170.0,2.2941176470588234,17.0,0
PRV56778,114000.0,16020.0,5.266666666666667,15.0,3400.0,20.0,1.25,16.0,0
PRV56780,0.0,0.0,0.0,0.0,820.0,0.0,0.0,6.0,0
PRV56782,0.0,0.0,0.0,0.0,49180.0,380.0,1.5303867403314917,181.0,0
PRV56783,0.0,0.0,0.0,0.0,15760.0,0.0,0.9272727272727272,55.0,0
PRV56784,0.0,0.0,0.0,0.0,2400.0,390.0,0.09090909090909091,11.0,0
PRV56788,0.0,0.0,0.0,0.0,32350.0,90.0,1.1491228070175439,114.0,0
PRV56789,48000.0,7476.0,4.571428571428571,7.0,12690.0,70.0,0.38636363636363635,44.0,0
PRV56790,0.0,0.0,0.0,0.0,18000.0,20.0,0.9444444444444444,54.0,0
PRV56791,0.0,0.0,0.0,0.0,27820.0,460.0,1.0797101449275361,138.0,0
PRV56792,0.0,0.0,0.0,0.0,2150.0,0.0,1.1666666666666667,6.0,0
PRV56793,44000.0,3204.0,4.0,3.0,7630.0,0.0,2.764705882352941,17.0,0
PRV56796,49000.0,2136.0,4.0,3.0,10880.0,330.0,0.19642857142857142,56.0,0
PRV56797,0.0,0.0,0.0,0.0,960.0,0.0,0.0,4.0,0
PRV56798,0.0,0.0,0.0,0.0,7560.0,0.0,2.1333333333333333,15.0,0
PRV56800,92000.0,7476.0,8.285714285714286,7.0,6250.0,0.0,0.3870967741935484,31.0,0
PRV56801,0.0,0.0,0.0,0.0,3180.0,0.0,2.4615384615384617,13.0,0
PRV56802,185000.0,13884.0,4.384615384615385,13.0,0.0,0.0,0.0,0.0,0
PRV56803,100000.0,7476.0,6.625,8.0,144740.0,750.0,1.5902912621359224,515.0,0
PRV56805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV56807,0.0,0.0,0.0,0.0,12560.0,180.0,1.5833333333333333,60.0,0
PRV56808,431000.0,50196.0,4.404255319148936,47.0,820.0,0.0,2.0,10.0,1
PRV56809,31000.0,4272.0,4.5,4.0,8970.0,60.0,0.8928571428571429,28.0,0
PRV56810,0.0,0.0,0.0,0.0,5440.0,0.0,0.0,6.0,0
PRV56811,91000.0,7476.0,5.375,8.0,11680.0,280.0,1.75,36.0,0
PRV56813,0.0,0.0,0.0,0.0,10020.0,130.0,1.423728813559322,59.0,0
PRV56816,0.0,0.0,0.0,0.0,5210.0,0.0,0.1111111111111111,9.0,0
PRV56818,44000.0,4272.0,4.75,4.0,780.0,0.0,0.0,13.0,0
PRV56819,219000.0,24564.0,6.708333333333333,24.0,1900.0,0.0,0.0,1.0,0
PRV56820,0.0,0.0,0.0,0.0,730.0,0.0,0.0,4.0,0
PRV56821,0.0,0.0,0.0,0.0,2550.0,0.0,0.0,6.0,0
PRV56823,0.0,0.0,0.0,0.0,5910.0,10.0,2.5,16.0,0
PRV56824,0.0,0.0,0.0,0.0,25790.0,100.0,1.4871794871794872,78.0,0
PRV56826,18000.0,4272.0,3.75,4.0,2080.0,0.0,1.7333333333333334,15.0,0
PRV56828,0.0,0.0,0.0,0.0,27570.0,180.0,1.1444444444444444,90.0,0
PRV56829,0.0,0.0,0.0,0.0,31090.0,200.0,1.61864406779661,118.0,0
PRV56830,0.0,0.0,0.0,0.0,6410.0,100.0,9.0,5.0,0
PRV56831,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0
PRV56832,0.0,0.0,0.0,0.0,7480.0,0.0,0.0,9.0,0
PRV56833,0.0,0.0,0.0,0.0,710.0,0.0,0.0,8.0,0
PRV56834,3000.0,1068.0,2.0,1.0,3250.0,0.0,0.07142857142857142,14.0,0
PRV56835,0.0,0.0,0.0,0.0,20030.0,280.0,0.8421052631578947,76.0,0
PRV56836,0.0,0.0,0.0,0.0,640.0,0.0,2.0,2.0,0
PRV56837,0.0,0.0,0.0,0.0,10820.0,50.0,3.44,25.0,0
PRV56839,15000.0,2136.0,3.0,2.0,800.0,0.0,10.0,2.0,0
PRV56840,0.0,0.0,0.0,0.0,16080.0,290.0,1.5753424657534247,73.0,0
PRV56843,0.0,0.0,0.0,0.0,800.0,0.0,0.0,1.0,0
PRV56845,0.0,0.0,0.0,0.0,460.0,60.0,0.0,7.0,0
PRV56846,0.0,0.0,0.0,0.0,4060.0,0.0,0.0,7.0,0
PRV56850,0.0,0.0,0.0,0.0,4610.0,160.0,1.25,16.0,0
PRV56851,0.0,0.0,0.0,0.0,3580.0,60.0,1.75,8.0,0
PRV56852,0.0,0.0,0.0,0.0,1390.0,90.0,0.0,10.0,0
PRV56853,0.0,0.0,0.0,0.0,2160.0,40.0,2.0,22.0,0
PRV56854,0.0,0.0,0.0,0.0,600.0,0.0,0.3333333333333333,3.0,0
PRV56855,0.0,0.0,0.0,0.0,90.0,100.0,4.666666666666667,3.0,0
PRV56856,0.0,0.0,0.0,0.0,17880.0,190.0,0.7428571428571429,70.0,0
PRV56857,0.0,0.0,0.0,0.0,5820.0,0.0,0.3333333333333333,21.0,0
PRV56858,0.0,0.0,0.0,0.0,4140.0,0.0,1.1764705882352942,17.0,0
PRV56860,0.0,0.0,0.0,0.0,2400.0,0.0,20.0,1.0,0
PRV56861,0.0,0.0,0.0,0.0,3480.0,0.0,0.9090909090909091,22.0,0
PRV56862,0.0,0.0,0.0,0.0,2300.0,0.0,1.0,7.0,0
PRV56863,0.0,0.0,0.0,0.0,11560.0,100.0,0.6111111111111112,36.0,0
PRV56864,0.0,0.0,0.0,0.0,2970.0,0.0,4.0,15.0,0
PRV56866,0.0,0.0,0.0,0.0,21030.0,110.0,3.8095238095238093,42.0,0
PRV56867,0.0,0.0,0.0,0.0,430.0,0.0,0.0,2.0,0
PRV56868,0.0,0.0,0.0,0.0,2190.0,0.0,0.5,10.0,0
PRV56869,0.0,0.0,0.0,0.0,10660.0,50.0,1.2692307692307692,26.0,0
PRV56870,119000.0,13884.0,4.538461538461538,13.0,0.0,0.0,0.0,0.0,0
PRV56871,0.0,0.0,0.0,0.0,3860.0,50.0,2.5,8.0,0
PRV56873,6000.0,1068.0,3.0,1.0,70.0,0.0,0.0,1.0,0
PRV56877,163000.0,16020.0,5.6,15.0,5060.0,0.0,1.736842105263158,19.0,1
PRV56878,0.0,0.0,0.0,0.0,6220.0,0.0,0.0,20.0,0
PRV56879,0.0,0.0,0.0,0.0,4700.0,100.0,0.25,4.0,0
PRV56880,0.0,0.0,0.0,0.0,60.0,0.0,0.0,1.0,0
PRV56881,0.0,0.0,0.0,0.0,11700.0,150.0,2.44,50.0,0
PRV56882,0.0,0.0,0.0,0.0,1080.0,0.0,2.857142857142857,7.0,0
PRV56884,0.0,0.0,0.0,0.0,470.0,100.0,0.0,5.0,0
PRV56885,66000.0,9612.0,5.555555555555555,9.0,0.0,0.0,0.0,0.0,0
PRV56886,0.0,0.0,0.0,0.0,530.0,0.0,0.0,4.0,0
PRV56887,0.0,0.0,0.0,0.0,8640.0,230.0,0.7333333333333333,30.0,0
PRV56888,0.0,0.0,0.0,0.0,5790.0,10.0,0.125,8.0,0
PRV56889,110000.0,5340.0,9.2,5.0,8190.0,170.0,0.0,28.0,0
PRV56890,0.0,0.0,0.0,0.0,3590.0,0.0,1.5714285714285714,7.0,0
PRV56891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV56892,0.0,0.0,0.0,0.0,3050.0,0.0,0.45454545454545453,11.0,0
PRV56893,0.0,0.0,0.0,0.0,2800.0,0.0,1.25,4.0,0
PRV56894,0.0,0.0,0.0,0.0,3580.0,0.0,2.3684210526315788,19.0,0
PRV56895,145000.0,13884.0,7.846153846153846,13.0,0.0,0.0,1.0,1.0,0
PRV56896,60000.0,3204.0,9.333333333333334,3.0,0.0,0.0,0.0,0.0,0
PRV56897,62000.0,7476.0,5.25,8.0,0.0,0.0,0.0,0.0,0
PRV56900,19000.0,2136.0,5.0,2.0,0.0,0.0,0.0,0.0,0
PRV56901,0.0,0.0,0.0,0.0,7280.0,20.0,0.7291666666666666,48.0,0
PRV56902,4000.0,1068.0,3.0,1.0,0.0,0.0,0.0,0.0,0
PRV56903,57000.0,2136.0,10.0,2.0,0.0,0.0,0.0,0.0,0
PRV56904,28000.0,4272.0,5.5,4.0,0.0,0.0,0.0,0.0,0
PRV56905,0.0,0.0,0.0,0.0,2260.0,50.0,2.3,10.0,0
PRV56906,51000.0,6408.0,8.333333333333334,6.0,1100.0,0.0,0.0,1.0,0
PRV56907,0.0,0.0,0.0,0.0,2530.0,0.0,0.0,10.0,0
PRV56908,5000.0,1068.0,0.0,1.0,60.0,0.0,0.0,1.0,0
PRV56909,17000.0,3204.0,5.0,3.0,1100.0,0.0,0.0,1.0,0
PRV56910,37200.0,4272.0,3.25,4.0,60.0,0.0,0.0,1.0,0
PRV56912,90000.0,7476.0,5.285714285714286,7.0,0.0,0.0,0.0,0.0,0
PRV56914,70000.0,6408.0,7.333333333333333,6.0,0.0,0.0,0.0,0.0,0
PRV56915,30900.0,4272.0,5.75,4.0,0.0,0.0,0.0,0.0,0
PRV56916,113700.0,11748.0,4.2727272727272725,11.0,0.0,0.0,0.0,0.0,0
PRV56917,13000.0,2136.0,3.5,2.0,700.0,0.0,0.0,4.0,0
PRV56918,142000.0,7476.0,11.571428571428571,7.0,0.0,0.0,0.0,0.0,1
PRV56919,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0
PRV56920,0.0,0.0,0.0,0.0,80.0,0.0,0.0,1.0,0
PRV56923,0.0,0.0,0.0,0.0,4080.0,140.0,1.3333333333333333,30.0,0
PRV56926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV56928,0.0,0.0,0.0,0.0,3940.0,110.0,1.4,20.0,0
PRV56929,0.0,0.0,0.0,0.0,4740.0,0.0,0.0,20.0,0
PRV56930,0.0,0.0,0.0,0.0,1350.0,0.0,1.5384615384615385,13.0,0
PRV56931,0.0,0.0,0.0,0.0,5280.0,0.0,1.7692307692307692,13.0,0
PRV56932,0.0,0.0,0.0,0.0,670.0,30.0,2.857142857142857,7.0,0
PRV56933,0.0,0.0,0.0,0.0,3320.0,0.0,5.571428571428571,7.0,0
PRV56934,0.0,0.0,0.0,0.0,230.0,0.0,0.0,3.0,0
PRV56935,0.0,0.0,0.0,0.0,8080.0,0.0,0.0,13.0,0
PRV56937,0.0,0.0,0.0,0.0,270.0,0.0,8.5,4.0,0
PRV56938,0.0,0.0,0.0,0.0,1950.0,80.0,2.1538461538461537,13.0,0
PRV56939,0.0,0.0,0.0,0.0,1700.0,10.0,1.6,10.0,0
PRV56941,0.0,0.0,0.0,0.0,2260.0,0.0,4.285714285714286,14.0,0
PRV56942,0.0,0.0,0.0,0.0,2380.0,0.0,0.0,6.0,0
PRV56944,0.0,0.0,0.0,0.0,150.0,0.0,0.0,2.0,0
PRV56945,0.0,0.0,0.0,0.0,8940.0,0.0,2.4193548387096775,31.0,0
PRV56946,0.0,0.0,0.0,0.0,120.0,0.0,0.0,2.0,0
PRV56947,0.0,0.0,0.0,0.0,80.0,20.0,0.0,2.0,0
PRV56948,0.0,0.0,0.0,0.0,570.0,0.0,0.0,2.0,0
PRV56949,0.0,0.0,0.0,0.0,14400.0,390.0,0.22388059701492538,67.0,0
PRV56950,0.0,0.0,0.0,0.0,1140.0,0.0,0.0,3.0,0
PRV56951,0.0,0.0,0.0,0.0,1170.0,0.0,1.9090909090909092,11.0,0
PRV56953,0.0,0.0,0.0,0.0,2600.0,40.0,2.2142857142857144,14.0,0
PRV56954,0.0,0.0,0.0,0.0,2590.0,0.0,1.5,14.0,0
PRV56956,0.0,0.0,0.0,0.0,110.0,0.0,0.0,3.0,0
PRV56957,0.0,0.0,0.0,0.0,29130.0,510.0,0.9655172413793104,87.0,0
PRV56958,0.0,0.0,0.0,0.0,3460.0,0.0,5.0,8.0,0
PRV56960,0.0,0.0,0.0,0.0,2300.0,0.0,0.0,6.0,0
PRV56963,0.0,0.0,0.0,0.0,1440.0,0.0,0.0,6.0,0
PRV56964,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3.0,0
PRV56965,0.0,0.0,0.0,0.0,640.0,0.0,0.0,2.0,0
PRV56966,0.0,0.0,0.0,0.0,200.0,0.0,0.0,1.0,0
PRV56967,0.0,0.0,0.0,0.0,12420.0,310.0,1.4230769230769231,52.0,0
PRV56969,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0
PRV56970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV56971,0.0,0.0,0.0,0.0,60.0,0.0,0.0,1.0,0
PRV56972,0.0,0.0,0.0,0.0,18350.0,60.0,1.6363636363636365,33.0,0
PRV56973,0.0,0.0,0.0,0.0,2470.0,0.0,0.0,11.0,0
PRV56974,0.0,0.0,0.0,0.0,80.0,0.0,0.0,1.0,0
PRV56976,0.0,0.0,0.0,0.0,190.0,0.0,0.3333333333333333,3.0,0
PRV56977,0.0,0.0,0.0,0.0,810.0,0.0,1.1666666666666667,6.0,0
PRV56978,0.0,0.0,0.0,0.0,13850.0,190.0,1.8108108108108107,74.0,0
